timestamp,datetime,best_bid,best_ask,bid_volume,ask_volume
1755826948,2025-08-21 21:42:28,0.5090,0.5091,0.00,0.00
1755826949,2025-08-21 21:42:29,0.5090,0.5091,0.00,0.00
1755826954,2025-08-21 21:42:34,0.5091,0.5092,0.00,0.00
1755826955,2025-08-21 21:42:35,0.5091,0.5092,0.00,0.00
1755826960,2025-08-21 21:42:40,0.5091,0.5092,0.00,0.00
1755826961,2025-08-21 21:42:41,0.5091,0.5092,0.00,0.00
1755826967,2025-08-21 21:42:47,0.5092,0.5093,0.00,0.00
1755826968,2025-08-21 21:42:48,0.5092,0.5093,0.00,0.00
1755826973,2025-08-21 21:42:53,0.5092,0.5093,0.00,0.00
1755826974,2025-08-21 21:42:54,0.5092,0.5093,0.00,0.00
1755826979,2025-08-21 21:42:59,0.5093,0.5094,0.00,0.00
1755826980,2025-08-21 21:43:00,0.5093,0.5094,0.00,0.00
1755826985,2025-08-21 21:43:05,0.5094,0.5095,0.00,0.00
1755826986,2025-08-21 21:43:06,0.5094,0.5095,0.00,0.00
1755826992,2025-08-21 21:43:12,0.5092,0.5093,0.00,0.00
1755826993,2025-08-21 21:43:13,0.5092,0.5093,0.00,0.00
1755826998,2025-08-21 21:43:18,0.5092,0.5093,0.00,0.00
1755826999,2025-08-21 21:43:19,0.5092,0.5093,0.00,0.00
1755827004,2025-08-21 21:43:24,0.5095,0.5096,0.00,0.00
1755827005,2025-08-21 21:43:25,0.5094,0.5096,0.00,0.00
1755827011,2025-08-21 21:43:31,0.5094,0.5096,0.00,0.00
1755827012,2025-08-21 21:43:32,0.5094,0.5096,0.00,0.00
1755827017,2025-08-21 21:43:37,0.5093,0.5094,0.00,0.00
1755827018,2025-08-21 21:43:38,0.5093,0.5094,0.00,0.00
